dialogue_id,condition,host_a_file,host_a_gender,host_a_accent,host_b_file,host_b_gender,host_b_accent
3622,mixed,v0050.wav,female,british,v0047.wav,female,american
3548,uk_uk,v0031.wav,male,british,v0050.wav,female,british
3560,us_us,v0012.wav,male,american,v0018.wav,male,american
325,us_us,v0080.wav,male,american,v0059.wav,female,american
319,uk_uk,v0031.wav,male,british,v0000.wav,female,british
270,mixed,v0000.wav,female,british,v0085.wav,female,american
3498,uk_uk,v0050.wav,female,british,v0031.wav,male,british
3672,mixed,v0059.wav,female,american,v0031.wav,male,british
3579,uk_uk,v0092.wav,male,british,v0017.wav,female,british
357,mixed,v0000.wav,female,british,v0062.wav,male,american
348,us_us,v0026.wav,male,american,v0015.wav,female,american
3600,us_us,v0014.wav,female,american,v0062.wav,male,american
3700,mixed,v0092.wav,male,british,v0089.wav,female,american
336,mixed,v0000.wav,female,british,v0043.wav,female,american
3580,us_us,v0089.wav,female,american,v0038.wav,female,american
271,us_us,v0027.wav,female,american,v0062.wav,male,american
321,mixed,v0092.wav,male,british,v0018.wav,male,american
3586,us_us,v0012.wav,male,american,v0047.wav,female,american
3515,mixed,v0050.wav,female,british,v0014.wav,female,american
3670,mixed,v0050.wav,female,british,v0027.wav,female,american
3567,us_us,v0038.wav,female,american,v0044.wav,male,american
3577,uk_uk,v0092.wav,male,british,v0031.wav,male,british
3702,us_us,v0085.wav,female,american,v0027.wav,female,american
3681,us_us,v0012.wav,male,american,v0014.wav,female,american
3565,us_us,v0012.wav,male,american,v0044.wav,male,american
3535,us_us,v0027.wav,female,american,v0026.wav,male,american
3620,mixed,v0031.wav,male,british,v0014.wav,female,american
3528,uk_uk,v0092.wav,male,british,v0050.wav,female,british
339,uk_uk,v0000.wav,female,british,v0092.wav,male,british
3536,uk_uk,v0017.wav,female,british,v0000.wav,female,british
3673,us_us,v0018.wav,male,american,v0043.wav,female,american
3657,mixed,v0038.wav,female,american,v0050.wav,female,british
3590,uk_uk,v0092.wav,male,british,v0017.wav,female,british
3640,uk_uk,v0050.wav,female,british,v0017.wav,female,british
3523,us_us,v0014.wav,female,american,v0044.wav,male,american
3697,mixed,v0000.wav,female,british,v0089.wav,female,american
3675,us_us,v0043.wav,female,american,v0014.wav,female,american
3521,mixed,v0012.wav,male,american,v0017.wav,female,british
3686,us_us,v0026.wav,male,american,v0080.wav,male,american
3610,mixed,v0012.wav,male,american,v0017.wav,female,british
3682,uk_uk,v0017.wav,female,british,v0031.wav,male,british
3642,us_us,v0074.wav,male,american,v0089.wav,female,american
362,mixed,v0000.wav,female,british,v0051.wav,male,american
347,uk_uk,v0031.wav,male,british,v0050.wav,female,british
3608,mixed,v0092.wav,male,british,v0043.wav,female,american
3655,us_us,v0012.wav,male,american,v0027.wav,female,american
3679,uk_uk,v0092.wav,male,british,v0000.wav,female,british
32,uk_uk,v0031.wav,male,british,v0050.wav,female,british
3496,us_us,v0012.wav,male,american,v0062.wav,male,american
3717,us_us,v0014.wav,female,american,v0038.wav,female,american
3522,us_us,v0062.wav,male,american,v0012.wav,male,american
3721,uk_uk,v0092.wav,male,british,v0031.wav,male,british
3634,mixed,v0038.wav,female,american,v0050.wav,female,british
3719,mixed,v0089.wav,female,american,v0092.wav,male,british
356,mixed,v0031.wav,male,british,v0038.wav,female,american
302,us_us,v0015.wav,female,american,v0085.wav,female,american
3516,mixed,v0092.wav,male,british,v0012.wav,male,american
3513,uk_uk,v0000.wav,female,british,v0017.wav,female,british
354,us_us,v0027.wav,female,american,v0043.wav,female,american
3641,mixed,v0080.wav,male,american,v0000.wav,female,british
275,uk_uk,v0000.wav,female,british,v0017.wav,female,british
3734,us_us,v0090.wav,female,american,v0059.wav,female,american
31,mixed,v0017.wav,female,british,v0015.wav,female,american
3613,uk_uk,v0092.wav,male,british,v0050.wav,female,british
296,uk_uk,v0050.wav,female,british,v0017.wav,female,british
344,us_us,v0080.wav,male,american,v0051.wav,male,american
3645,uk_uk,v0031.wav,male,british,v0050.wav,female,british
3564,uk_uk,v0000.wav,female,british,v0031.wav,male,british
361,uk_uk,v0050.wav,female,british,v0017.wav,female,british
3491,us_us,v0090.wav,female,american,v0044.wav,male,american
316,mixed,v0017.wav,female,british,v0038.wav,female,american
3724,uk_uk,v0092.wav,male,british,v0031.wav,male,british
3603,mixed,v0092.wav,male,british,v0018.wav,male,american
3588,us_us,v0012.wav,male,american,v0044.wav,male,american
3707,mixed,v0050.wav,female,british,v0051.wav,male,american
327,uk_uk,v0050.wav,female,british,v0092.wav,male,british
3571,us_us,v0038.wav,female,american,v0059.wav,female,american
3727,us_us,v0059.wav,female,american,v0027.wav,female,american
3605,us_us,v0026.wav,male,american,v0047.wav,female,american
301,mixed,v0062.wav,male,american,v0017.wav,female,british
3549,uk_uk,v0017.wav,female,british,v0000.wav,female,british
311,uk_uk,v0017.wav,female,british,v0000.wav,female,british
3714,mixed,v0017.wav,female,british,v0080.wav,male,american
3651,uk_uk,v0092.wav,male,british,v0017.wav,female,british
328,us_us,v0051.wav,male,american,v0015.wav,female,american
3630,uk_uk,v0017.wav,female,british,v0000.wav,female,british
3490,us_us,v0018.wav,male,american,v0047.wav,female,american
3501,uk_uk,v0031.wav,male,british,v0017.wav,female,british
322,us_us,v0012.wav,male,american,v0026.wav,male,american
342,uk_uk,v0031.wav,male,british,v0092.wav,male,british
3696,uk_uk,v0092.wav,male,british,v0017.wav,female,british
3584,uk_uk,v0092.wav,male,british,v0050.wav,female,british
3506,us_us,v0026.wav,male,american,v0090.wav,female,american
338,us_us,v0026.wav,male,american,v0085.wav,female,american
3568,uk_uk,v0092.wav,male,british,v0031.wav,male,british
3570,uk_uk,v0031.wav,male,british,v0050.wav,female,british
276,us_us,v0080.wav,male,american,v0043.wav,female,american
36,uk_uk,v0000.wav,female,british,v0017.wav,female,british
3621,mixed,v0085.wav,female,american,v0000.wav,female,british
3690,uk_uk,v0017.wav,female,british,v0092.wav,male,british
349,us_us,v0014.wav,female,american,v0085.wav,female,american
3552,uk_uk,v0017.wav,female,british,v0000.wav,female,british
3713,mixed,v0038.wav,female,american,v0050.wav,female,british
3740,us_us,v0027.wav,female,american,v0089.wav,female,american
3646,mixed,v0090.wav,female,american,v0000.wav,female,british
3615,mixed,v0031.wav,male,british,v0027.wav,female,american
3520,mixed,v0050.wav,female,british,v0047.wav,female,american
3738,uk_uk,v0031.wav,male,british,v0017.wav,female,british
291,uk_uk,v0017.wav,female,british,v0031.wav,male,british
3633,mixed,v0000.wav,female,british,v0043.wav,female,american
3674,mixed,v0050.wav,female,british,v0062.wav,male,american
340,uk_uk,v0050.wav,female,british,v0017.wav,female,british
3519,uk_uk,v0000.wav,female,british,v0092.wav,male,british
294,uk_uk,v0031.wav,male,british,v0017.wav,female,british
332,uk_uk,v0017.wav,female,british,v0050.wav,female,british
3624,uk_uk,v0000.wav,female,british,v0017.wav,female,british
324,uk_uk,v0017.wav,female,british,v0031.wav,male,british
3689,mixed,v0043.wav,female,american,v0031.wav,male,british
314,uk_uk,v0050.wav,female,british,v0017.wav,female,british
370,mixed,v0031.wav,male,british,v0043.wav,female,american
3578,us_us,v0090.wav,female,american,v0051.wav,male,american
269,uk_uk,v0050.wav,female,british,v0031.wav,male,british
3508,us_us,v0051.wav,male,american,v0047.wav,female,american
3599,uk_uk,v0092.wav,male,british,v0000.wav,female,british
267,us_us,v0062.wav,male,american,v0038.wav,female,american
3529,uk_uk,v0017.wav,female,british,v0000.wav,female,british
3510,us_us,v0014.wav,female,american,v0074.wav,male,american
3532,us_us,v0027.wav,female,american,v0080.wav,male,american
3730,us_us,v0038.wav,female,american,v0014.wav,female,american
3558,uk_uk,v0000.wav,female,british,v0050.wav,female,british
3703,uk_uk,v0000.wav,female,british,v0050.wav,female,british
272,uk_uk,v0017.wav,female,british,v0050.wav,female,british
3683,uk_uk,v0050.wav,female,british,v0031.wav,male,british
3729,us_us,v0043.wav,female,american,v0026.wav,male,american
3582,us_us,v0026.wav,male,american,v0038.wav,female,american
3710,us_us,v0062.wav,male,american,v0018.wav,male,american
3591,mixed,v0089.wav,female,american,v0031.wav,male,british
3504,mixed,v0014.wav,female,american,v0000.wav,female,british
3533,uk_uk,v0031.wav,male,british,v0050.wav,female,british
351,mixed,v0062.wav,male,american,v0050.wav,female,british
3500,mixed,v0089.wav,female,american,v0092.wav,male,british
3592,uk_uk,v0017.wav,female,british,v0092.wav,male,british
286,us_us,v0038.wav,female,american,v0051.wav,male,american
3545,us_us,v0044.wav,male,american,v0026.wav,male,american
3698,us_us,v0018.wav,male,american,v0044.wav,male,american
3595,mixed,v0017.wav,female,british,v0080.wav,male,american
28,us_us,v0074.wav,male,american,v0012.wav,male,american
3699,us_us,v0062.wav,male,american,v0015.wav,female,american
3606,us_us,v0015.wav,female,american,v0044.wav,male,american
3664,uk_uk,v0000.wav,female,british,v0017.wav,female,british
3739,mixed,v0017.wav,female,british,v0089.wav,female,american
3563,mixed,v0000.wav,female,british,v0062.wav,male,american
368,mixed,v0080.wav,male,american,v0050.wav,female,british
3741,uk_uk,v0092.wav,male,british,v0050.wav,female,british
341,mixed,v0017.wav,female,british,v0090.wav,female,american
3667,mixed,v0050.wav,female,british,v0012.wav,male,american
3547,us_us,v0027.wav,female,american,v0038.wav,female,american
343,us_us,v0014.wav,female,american,v0043.wav,female,american
299,mixed,v0092.wav,male,british,v0038.wav,female,american
280,uk_uk,v0092.wav,male,british,v0031.wav,male,british
2,uk_uk,v0017.wav,female,british,v0092.wav,male,british
3662,mixed,v0062.wav,male,american,v0000.wav,female,british
3585,uk_uk,v0050.wav,female,british,v0000.wav,female,british
3687,uk_uk,v0031.wav,male,british,v0092.wav,male,british
3619,mixed,v0050.wav,female,british,v0015.wav,female,american
3607,us_us,v0038.wav,female,american,v0059.wav,female,american
288,mixed,v0050.wav,female,british,v0090.wav,female,american
3562,uk_uk,v0092.wav,male,british,v0000.wav,female,british
3653,mixed,v0092.wav,male,british,v0085.wav,female,american
3688,us_us,v0089.wav,female,american,v0026.wav,male,american
3518,us_us,v0018.wav,male,american,v0026.wav,male,american
3706,uk_uk,v0031.wav,male,british,v0092.wav,male,british
273,mixed,v0027.wav,female,american,v0017.wav,female,british
3598,uk_uk,v0050.wav,female,british,v0000.wav,female,british
326,us_us,v0059.wav,female,american,v0015.wav,female,american
33,mixed,v0000.wav,female,british,v0027.wav,female,american
3617,uk_uk,v0031.wav,male,british,v0050.wav,female,british
3632,us_us,v0026.wav,male,american,v0012.wav,male,american
3493,uk_uk,v0017.wav,female,british,v0092.wav,male,british
3589,mixed,v0059.wav,female,american,v0092.wav,male,british
295,us_us,v0062.wav,male,american,v0059.wav,female,american
3735,mixed,v0050.wav,female,british,v0074.wav,male,american
289,us_us,v0085.wav,female,american,v0043.wav,female,american
3625,us_us,v0044.wav,male,american,v0015.wav,female,american
3507,mixed,v0031.wav,male,british,v0089.wav,female,american
3597,uk_uk,v0031.wav,male,british,v0000.wav,female,british
3609,uk_uk,v0017.wav,female,british,v0031.wav,male,british
3525,us_us,v0089.wav,female,american,v0080.wav,male,american
3616,mixed,v0012.wav,male,american,v0031.wav,male,british
3715,mixed,v0050.wav,female,british,v0043.wav,female,american
3557,us_us,v0015.wav,female,american,v0062.wav,male,american
285,us_us,v0044.wav,male,american,v0026.wav,male,american
3659,mixed,v0017.wav,female,british,v0018.wav,male,american
3643,uk_uk,v0000.wav,female,british,v0017.wav,female,british
352,mixed,v0062.wav,male,american,v0000.wav,female,british
268,uk_uk,v0092.wav,male,british,v0050.wav,female,british
3722,us_us,v0047.wav,female,american,v0089.wav,female,american
3544,mixed,v0047.wav,female,american,v0050.wav,female,british
287,uk_uk,v0000.wav,female,british,v0050.wav,female,british
3677,mixed,v0080.wav,male,american,v0050.wav,female,british
350,mixed,v0038.wav,female,american,v0031.wav,male,british
3631,mixed,v0000.wav,female,british,v0043.wav,female,american
3693,mixed,v0050.wav,female,british,v0026.wav,male,american
3716,mixed,v0050.wav,female,british,v0015.wav,female,american
3684,uk_uk,v0050.wav,female,british,v0017.wav,female,british
3638,us_us,v0027.wav,female,american,v0090.wav,female,american
298,uk_uk,v0000.wav,female,british,v0092.wav,male,british
3665,us_us,v0062.wav,male,american,v0089.wav,female,american
3497,mixed,v0090.wav,female,american,v0031.wav,male,british
3499,uk_uk,v0092.wav,male,british,v0000.wav,female,british
3623,mixed,v0092.wav,male,british,v0026.wav,male,american
3559,uk_uk,v0050.wav,female,british,v0017.wav,female,british
3660,uk_uk,v0050.wav,female,british,v0031.wav,male,british
3517,us_us,v0062.wav,male,american,v0089.wav,female,american
330,us_us,v0085.wav,female,american,v0038.wav,female,american
3726,us_us,v0047.wav,female,american,v0062.wav,male,american
3503,mixed,v0050.wav,female,british,v0059.wav,female,american
335,mixed,v0031.wav,male,british,v0038.wav,female,american
3705,uk_uk,v0017.wav,female,british,v0031.wav,male,british
3708,mixed,v0031.wav,male,british,v0080.wav,male,american
279,mixed,v0014.wav,female,american,v0050.wav,female,british
3661,uk_uk,v0000.wav,female,british,v0050.wav,female,british
3495,us_us,v0014.wav,female,american,v0044.wav,male,american
371,uk_uk,v0031.wav,male,british,v0017.wav,female,british
3566,us_us,v0089.wav,female,american,v0038.wav,female,american
312,uk_uk,v0000.wav,female,british,v0050.wav,female,british
3587,us_us,v0027.wav,female,american,v0059.wav,female,american
3663,mixed,v0031.wav,male,british,v0085.wav,female,american
3540,mixed,v0026.wav,male,american,v0017.wav,female,british
3524,mixed,v0080.wav,male,american,v0050.wav,female,british
3573,mixed,v0000.wav,female,british,v0027.wav,female,american
3639,uk_uk,v0050.wav,female,british,v0092.wav,male,british
3494,us_us,v0090.wav,female,american,v0062.wav,male,american
292,us_us,v0015.wav,female,american,v0059.wav,female,american
3704,us_us,v0044.wav,male,american,v0062.wav,male,american
346,uk_uk,v0031.wav,male,british,v0000.wav,female,british
3737,mixed,v0000.wav,female,british,v0027.wav,female,american
3541,uk_uk,v0092.wav,male,british,v0017.wav,female,british
331,us_us,v0044.wav,male,american,v0027.wav,female,american
305,mixed,v0038.wav,female,american,v0000.wav,female,british
3614,mixed,v0092.wav,male,british,v0018.wav,male,american
3530,us_us,v0090.wav,female,american,v0080.wav,male,american
3636,mixed,v0031.wav,male,british,v0043.wav,female,american
3505,mixed,v0015.wav,female,american,v0050.wav,female,british
315,uk_uk,v0092.wav,male,british,v0050.wav,female,british
3618,mixed,v0000.wav,female,british,v0059.wav,female,american
309,mixed,v0031.wav,male,british,v0027.wav,female,american
3581,mixed,v0051.wav,male,american,v0017.wav,female,british
3492,mixed,v0090.wav,female,american,v0000.wav,female,british
290,uk_uk,v0017.wav,female,british,v0000.wav,female,british
3546,uk_uk,v0050.wav,female,british,v0031.wav,male,british
3652,uk_uk,v0050.wav,female,british,v0031.wav,male,british
3502,uk_uk,v0017.wav,female,british,v0092.wav,male,british
3691,mixed,v0080.wav,male,american,v0092.wav,male,british
34,us_us,v0012.wav,male,american,v0074.wav,male,american
3628,us_us,v0026.wav,male,american,v0062.wav,male,american
3527,uk_uk,v0050.wav,female,british,v0031.wav,male,british
3650,mixed,v0012.wav,male,american,v0092.wav,male,british
3627,mixed,v0012.wav,male,american,v0031.wav,male,british
364,us_us,v0043.wav,female,american,v0014.wav,female,american
3629,mixed,v0017.wav,female,british,v0018.wav,male,american
3647,us_us,v0090.wav,female,american,v0014.wav,female,american
365,uk_uk,v0017.wav,female,british,v0092.wav,male,british
3611,uk_uk,v0031.wav,male,british,v0000.wav,female,british
333,us_us,v0089.wav,female,american,v0043.wav,female,american
35,us_us,v0012.wav,male,american,v0089.wav,female,american
283,mixed,v0051.wav,male,american,v0050.wav,female,british
3583,mixed,v0038.wav,female,american,v0050.wav,female,british
3678,mixed,v0051.wav,male,american,v0000.wav,female,british
3732,us_us,v0047.wav,female,american,v0080.wav,male,american
3572,us_us,v0059.wav,female,american,v0051.wav,male,american
3539,us_us,v0018.wav,male,american,v0014.wav,female,american
277,us_us,v0015.wav,female,american,v0074.wav,male,american
3637,uk_uk,v0017.wav,female,british,v0031.wav,male,british
3531,mixed,v0074.wav,male,american,v0031.wav,male,british
3676,mixed,v0090.wav,female,american,v0031.wav,male,british
313,us_us,v0090.wav,female,american,v0018.wav,male,american
3553,uk_uk,v0000.wav,female,british,v0017.wav,female,british
3575,uk_uk,v0031.wav,male,british,v0092.wav,male,british
3671,uk_uk,v0092.wav,male,british,v0017.wav,female,british
363,uk_uk,v0050.wav,female,british,v0017.wav,female,british
3694,us_us,v0014.wav,female,american,v0018.wav,male,american
358,mixed,v0012.wav,male,american,v0092.wav,male,british
3728,uk_uk,v0031.wav,male,british,v0050.wav,female,british
297,us_us,v0043.wav,female,american,v0047.wav,female,american
3509,mixed,v0026.wav,male,american,v0000.wav,female,british
3511,uk_uk,v0017.wav,female,british,v0031.wav,male,british
3711,uk_uk,v0031.wav,male,british,v0000.wav,female,british
310,uk_uk,v0017.wav,female,british,v0050.wav,female,british
3709,mixed,v0000.wav,female,british,v0074.wav,male,american
29,us_us,v0027.wav,female,american,v0018.wav,male,american
3635,mixed,v0000.wav,female,british,v0038.wav,female,american
3604,us_us,v0015.wav,female,american,v0018.wav,male,american
3644,mixed,v0050.wav,female,british,v0080.wav,male,american
3512,us_us,v0059.wav,female,american,v0085.wav,female,american
3680,mixed,v0017.wav,female,british,v0047.wav,female,american
3601,uk_uk,v0050.wav,female,british,v0092.wav,male,british
3626,us_us,v0044.wav,male,american,v0059.wav,female,american
